latitude,longitude,geo_type,place,country,country_code,lang,time,user,text,image_url,url
-22.90243,-43.17236,Approximate (ID 11525646),"Rio de Janeiro, Brazil",Brazil,BR,und,1536963764,Carol_Bolsonaro,#elesim #bolsonaro17 #mulherescombolsonaro,http://pbs.twimg.com/profile_images/1040373593375498241/J0wA7oAg_normal.jpg,https://www.twitter.com/carol_bolsonaro/status/1040727577256706054
-3.70749,-38.61161,Approximate (ID 8602241),"Vila Velha, Brasil",Brazil,BR,pt,1536878561,zanetedadalto,Não voto em deputado misógino #EleNao,http://pbs.twimg.com/profile_images/990201998808109056/03Ywxnvj_normal.jpg,https://www.twitter.com/zanetedadalto/status/1040370207762657280
-20.36511,-40.4276,Approximate (ID 8612242),"Caxias do Sul, Brasil",Brazil,BR,und,1536881744,brendamonaretto,#elenao,http://pbs.twimg.com/profile_images/1007277205989265408/0NKbdsyn_normal.jpg,https://www.twitter.com/brendamonaretto/status/1040383559473741826
-16.28859,-49.01638,Approximate (ID 6324158),"Anápolis, Brasil",Brazil,BR,und,1536936868,kenyellescoelho,#EleSim  #EuVotoJB17 https://t.co/KGy8w61MvH,http://pbs.twimg.com/profile_images/1030219095835271168/Zpx93Iq5_normal.jpg,https://www.twitter.com/kenyellescoelho/status/1040614764517445632
-23.44732,-51.4595,Approximate (ID 6322676),"Arapongas, Brasil",Brazil,BR,und,1536885408,edkanthack,#EleSim https://t.co/01bl8fS6BW,http://pbs.twimg.com/profile_images/484136698436395009/CrgypSmf_normal.jpeg,https://www.twitter.com/edkanthack/status/1040398927055519744
-21.64903,-46.42831,Approximate (ID 6321186),"Botelhos, Brasil",Brazil,BR,tr,1536927921,LeidyaneFatima,#Bolsonaro#EleSim,http://pbs.twimg.com/profile_images/1040577481777049601/EXxPbTV7_normal.jpg,https://www.twitter.com/leidyanefatima/status/1040577237962113024
-8.05,-34.86667,Approximate (ID 11525626),"Recife, Brazil",Brazil,BR,und,1536880169,maasterfilipe,#eleNAO,http://pbs.twimg.com/profile_images/948779536799367168/hM7ux5AM_normal.jpg,https://www.twitter.com/maasterfilipe/status/1040376951238746113
-27.36303,-52.49074,Approximate (ID 6323486),"Itatiba do Sul, Brasil",Brazil,BR,und,1536877071,felizpe,@ivetesangalo #EleNao #IvetediganaoaoFascismo,http://pbs.twimg.com/profile_images/1039650561711194115/G4J2jeq1_normal.jpg,https://www.twitter.com/felizpe/status/1040363959684087808
-15.27953,-40.96575,Approximate (ID 6321096),"Vitória da Conquista, Brasil",Brazil,BR,und,1536877224,gar_seis,#EleSim https://t.co/BnEjTFc8s0,http://pbs.twimg.com/profile_images/1027669968291356672/OwIl0cdx_normal.jpg,https://www.twitter.com/gar_seis/status/1040364599802056705
-6.16355,-49.88923,Approximate (ID 8552963),"Rio Verde, Brasil",Brazil,BR,pt,1536892145,88ricardo,"@lolaescreva O erro da população é acreditar em tudo que os esquerdistas prega , engolem cru e acreditam que é verdade ,#elenao Maria do Rosário; que defende bandido, Ciro que xinga mulheres, etc,Haddad que e investigado,Boulos que acredita que tem que invadir terra dos outros TE REPRESENTA?",http://pbs.twimg.com/profile_images/827704085549826049/eR6O7KKs_normal.jpg,https://www.twitter.com/88ricardo/status/1040427182600974338
-23.09831,-45.92181,Approximate (ID 6322578),"São José dos Campos, Brasil",Brazil,BR,pt,1536886721,CelinhaPradoV,@Antonio20431788 Amém Pastor eu Creio . #EleSim  #MulheresComBolsonaro,http://pbs.twimg.com/profile_images/1039243925138092032/V_mpyAFt_normal.jpg,https://www.twitter.com/celinhapradov/status/1040404432008212480
-1.82102,-65.62048,Approximate (ID 9179588),"Fortaleza, Brazil",Brazil,BR,und,1536884250,AndrehCosta1,@BoltRousey #EleSim 😎👉 #MulheresComBolsonaro,http://pbs.twimg.com/profile_images/1026617376144613377/DqI8pNae_normal.jpg,https://www.twitter.com/andrehcosta1/status/1040394068658937856
-23.58643,-51.08739,Approximate (ID 6322846),"Londrina, Brasil",Brazil,BR,pt,1536886142,azevedofonseca,Quem é pior: Bonoro ou Mourão? #EleNao https://t.co/2eZIRGVvNV,http://pbs.twimg.com/profile_images/957089535715872768/D_hbrGui_normal.jpg,https://www.twitter.com/azevedofonseca/status/1040402005301321728
-8.7442,-63.83455,Approximate (ID 8612138),"Maringá, Brasil",Brazil,BR,pt,1536894258,noleto_camila,"@DaniloGentili @MarinaSilva 🤣 você não é comediante, és uma piada😂 VAMOS votar em qualquer pessoa que for com o (coiso) para o segundo turno... Marina, Ciro, Hadadd, Meireles, cabo daciolo, boulos, até no João Amoedo  mas #EleNão entendeu? FEIMINISTA sim e com muito orgulho😘 e olha que eu me depilo viu🤣",http://pbs.twimg.com/profile_images/989224143433420801/80OHaPT6_normal.jpg,https://www.twitter.com/noleto_camila/status/1040436047379931136
-22.90243,-43.17236,Approximate (ID 11525646),"Rio de Janeiro, Brazil",Brazil,BR,pt,1536887738,JuanpetroG,"Se você quer #EleSim para um Brasil diferente Dê RT para subir a tag.  Vamos lá Direita Unida RT,RT... https://t.co/iADvfV01nG https://t.co/p2pBTWq0cL",http://pbs.twimg.com/profile_images/982758893917962246/L95mOutp_normal.jpg,https://www.twitter.com/juanpetrog/status/1040408700454924290
-22.6349,-43.12056,Approximate (ID 6322033),"Magé, Brasil",Brazil,BR,pt,1536886193,bel_fernandes29,@Ingridjus94 Vai pra Venezuela em janeiro #EleSim,http://pbs.twimg.com/profile_images/887785514484551686/z9xP2t5d_normal.jpg,https://www.twitter.com/bel_fernandes29/status/1040402219433164801
-25.49025,-49.33844,Approximate (ID 8604080),"Torres, Brasil",Brazil,BR,und,1536949876,ivone_medeiros,#Elesim https://t.co/MqXnlxwaDM,http://pbs.twimg.com/profile_images/1006972768670318592/LrqqTRGI_normal.jpg,https://www.twitter.com/ivone_medeiros/status/1040669325517115392
-22.90243,-43.17236,Approximate (ID 11525646),"Rio de Janeiro, Brazil",Brazil,BR,und,1536934644,DecaLopes123,#EleNao,http://pbs.twimg.com/profile_images/1030056119656431621/ZjxRl8ZC_normal.jpg,https://www.twitter.com/decalopes123/status/1040605436234420224
-8.24604,-35.51752,Approximate (ID 6320511),"Gravatá, Brasil",Brazil,BR,und,1536879752,By_Sander,#EleNao,http://pbs.twimg.com/profile_images/3062154954/e28e13d245af7152fe49dee5f54c6208_normal.jpeg,https://www.twitter.com/by_sander/status/1040375203132526597
-22.90243,-43.17236,Approximate (ID 11525646),"Rio de Janeiro, Brazil",Brazil,BR,und,1536964117,ClaudiaMorning2,@Drica_Patriota @francine_lps #EleSim  #Bolsonaro17  #FalaMaisGentilli https://t.co/OwUzGEXRLc,http://pbs.twimg.com/profile_images/996563649333362688/7EvPwmQw_normal.jpg,https://www.twitter.com/claudiamorning2/status/1040729058261303296
-9.57135,-35.68994,Approximate (ID 6320645),"Maceió, Brazil",Brazil,BR,en,1536881376,RyuNitrouss,"Vamos ajudar as garotas, retuítes neste post. Usem a hashtag ✔ #EleSim 👍👉🇧🇷😎B17 0️⃣7️⃣/1️⃣0️⃣=1️⃣7️⃣ DIA0️⃣7️⃣é1️⃣7️⃣. NÃO DE RT EM TAG DA ESQUERDA! LEIAM ANTES DE DAR RT POR FAVOR! https://t.co/CUSVxYWEy1",http://pbs.twimg.com/profile_images/991436578009567232/JF1nA5bC_normal.jpg,https://www.twitter.com/ryunitrouss/status/1040382014137004034
-23.18029,-51.29498,Approximate (ID 6322710),"Cambé, Brasil",Brazil,BR,und,1536896456,tais_sasso,#EleNão,http://pbs.twimg.com/profile_images/1036708460413497345/qVVCtoAe_normal.jpg,https://www.twitter.com/tais_sasso/status/1040445266967576576
-3.13333,-60.01667,Approximate (ID 11525622),"Manaus, Brazil",Brazil,BR,und,1536882826,NayaraQ2,#EleNao,http://pbs.twimg.com/profile_images/1038463873265934336/IHHPgSsb_normal.jpg,https://www.twitter.com/nayaraq2/status/1040388095613526017
-27.61455,-48.50116,Approximate (ID 6323121),"Florianópolis, Brazil",Brazil,BR,pt,1536954062,Anabednarski,"#CalaBocaGentilli eu queria saber que são os boçais ""famosos"" que vão ao programa desse boçal? #EleNao #HaddadEManu13 #LulaLivre",http://pbs.twimg.com/profile_images/968114242577629185/F20zfVY6_normal.jpg,https://www.twitter.com/anabednarski/status/1040686883502809088
-22.90243,-43.17236,Approximate (ID 11525646),"Rio de Janeiro, Brazil",Brazil,BR,und,1536891055,profmayrabastos,#elenao https://t.co/LhcnGo0j3M,http://pbs.twimg.com/profile_images/658734596520091648/sJsxGoOI_normal.jpg,https://www.twitter.com/profmayrabastos/status/1040422613351378945
-22.90243,-43.17236,Approximate (ID 11525646),"Rio de Janeiro, Brazil",Brazil,BR,es,1536945199,Mriomaximoo,Resistiremos!!! #EleNao,http://pbs.twimg.com/profile_images/930912029619245056/U20Yuja3_normal.jpg,https://www.twitter.com/mriomaximoo/status/1040649708195196929
-22.90243,-43.17236,Approximate (ID 11525646),"Rio de Janeiro, Brazil",Brazil,BR,fr,1536887877,Ricardoazevedoc,Jamais #Elenao,http://pbs.twimg.com/profile_images/1029738713075646465/yK1Q6sk8_normal.jpg,https://www.twitter.com/ricardoazevedoc/status/1040409283882627072
51.54702,-0.10944,Approximate (ID 3333156),"Islington, London",United Kingdom,GB,pt,1536882244,KarenCampanaa,"#EleNao é fofinho! Por causa dele, meus amigos facebookianos não me amam mais! 🤣",http://pbs.twimg.com/profile_images/1008089462985895936/hY4dndVi_normal.jpg,https://www.twitter.com/karencampanaa/status/1040385657942749185
-22.90243,-43.17236,Approximate (ID 11525646),"Rio de Janeiro, Brazil",Brazil,BR,und,1536897110,fe_marks,#EleNao #MulheresContraBolsonaro #MulheresContraOFascimo #LGBTsContraBolsonaro,http://pbs.twimg.com/profile_images/917602129694593024/nmYVjPIZ_normal.jpg,https://www.twitter.com/fe_marks/status/1040448010164101120
-22.90243,-43.17236,Approximate (ID 11525646),"Rio de Janeiro, Brazil",Brazil,BR,und,1536967224,BaraunaDebora,@silvana20202 @Odara_10 @GuissMarcia @gleisi @Haddad_Fernando #EleSim  #MulheresComBolsonaro  #BolsonaroPresidente17,http://pbs.twimg.com/profile_images/995358479715102722/uP8E2Oy3_normal.jpg,https://www.twitter.com/baraunadebora/status/1040742086054752257
-9.54424,-36.50196,Approximate (ID 6320622),"Belém, Brazil",Brazil,BR,und,1536844110,gandhiindira,#ELENÃO https://t.co/Wl94T2yGCQ,http://pbs.twimg.com/profile_images/917839836375068678/KrnEUdTJ_normal.jpg,https://www.twitter.com/gandhiindira/status/1040225710143614976
-29.9955,-51.308,Approximate (ID 7582973),"Medianeira, Brasil",Brazil,BR,und,1536965638,elzapalves,#Elesim,http://pbs.twimg.com/profile_images/847453878282969088/zEj8fQ1S_normal.jpg,https://www.twitter.com/elzapalves/status/1040735434094075905
-1.27573,-48.48372,Approximate (ID 8602081),"Brasília, Brazil",Brazil,BR,pt,1536945356,Pattyy_Ribeiro,@BoeiraSergio COPIEM E COLEM: #elesim #bolsonaro2018 #bolsonaro2019 #Bolsonaro17 #Bolsonaro #BolsonaroPresidente #Bolsonaro2018EuVoto #B17 #FechadoComBolsonaro #JairBolsonaro #BolsonaroPresidente2018 #Brasil17 #BolsonaroPresidente17 #MulheresComBolsonaro #SegueOLiderBolsonaro #BolsonaroEleito,http://pbs.twimg.com/profile_images/1039604466645757955/SXOlF72d_normal.jpg,https://www.twitter.com/pattyy_ribeiro/status/1040650368995221506
-8.05,-34.86667,Approximate (ID 11525626),"Recife, Brazil",Brazil,BR,und,1536891228,lmontte2,#EleNao https://t.co/d58LXAtaur,http://pbs.twimg.com/profile_images/1039640026269790208/fIr50zSe_normal.jpg,https://www.twitter.com/lmontte2/status/1040423339276361729
-22.90243,-43.17236,Approximate (ID 11525646),"Rio de Janeiro, Brazil",Brazil,BR,und,1536877104,profmayrabastos,#elenao https://t.co/mzXtWGKkcr,http://pbs.twimg.com/profile_images/658734596520091648/sJsxGoOI_normal.jpg,https://www.twitter.com/profmayrabastos/status/1040364095793496064
-9.54424,-36.50196,Approximate (ID 6320622),"Belém, Brazil",Brazil,BR,en,1536963939,max_walmon,VAMOS DE PRIMEIRO TURNO!!! #ÉJairOuJáEra. #elesim #FechadoComBolsonaro #bolsonaro2018 #bolsomito2018 🇧🇷 1️⃣7️⃣🇧🇷#confirma https://t.co/ep5kl6QKxd,http://pbs.twimg.com/profile_images/1040008136323620864/vWa6469R_normal.jpg,https://www.twitter.com/max_walmon/status/1040728310018465797
-3.13333,-60.01667,Approximate (ID 11525622),"Manaus, Brazil",Brazil,BR,und,1536793678,joaoluciomjr,#EleNão #FacismoNão https://t.co/8Qp8gH7iDx,http://pbs.twimg.com/profile_images/1026870752476360705/feGYX9Nh_normal.jpg,https://www.twitter.com/joaoluciomjr/status/1040014182182252547
-27.61455,-48.50116,Approximate (ID 6323121),"Florianópolis, Brazil",Brazil,BR,pt,1536928301,margotbisewski,"#EleNao Ou melhor, EleS de jeito nenhum! https://t.co/9dlQnBM4Pk",http://pbs.twimg.com/profile_images/1040366853040701440/dh1BlO-O_normal.jpg,https://www.twitter.com/margotbisewski/status/1040578834897293312
-25.50395,-49.29082,Approximate (ID 6322752),"Curitiba, Brazil",Brazil,BR,und,1536877874,Marcelapgaiola,#EleNao https://t.co/txE7MSeg5t,http://pbs.twimg.com/profile_images/936404164061597698/fu254si6_normal.jpg,https://www.twitter.com/marcelapgaiola/status/1040367327026528257
0.04283,-68.48036,Approximate (ID 9255305),"Sao Paulo, Brazil",Brazil,BR,pt,1536954307,gedoiserre,#EleNao porque as propostas são viajadas.,http://pbs.twimg.com/profile_images/955248407786020864/A_DxceXV_normal.jpg,https://www.twitter.com/gedoiserre/status/1040687910163570691
-24.96171,-48.91127,Approximate (ID 7622810),"São Luís, Brazil",Brazil,BR,it,1536888538,coachsandrolima,@A_Flavinha_A Nossa tg #EleSim,http://pbs.twimg.com/profile_images/982836530812280833/j8NJQDyc_normal.jpg,https://www.twitter.com/coachsandrolima/status/1040412054925062144
-22.51983,-44.07904,Approximate (ID 6322084),"Volta Redonda, Brasil",Brazil,BR,und,1536881475,verasenra_lucia,@caroltrigueiro @CleideLessnau #EleSim @jairboldonaro,http://pbs.twimg.com/profile_images/714434828838559744/sOVPQWqo_normal.jpg,https://www.twitter.com/verasenra_lucia/status/1040382430706913281
-2.90987,-68.5852,Approximate (ID 8623216),"Cuiabá, Brazil",Brazil,BR,pt,1536935617,elinalvaferreir,@a_postagem Vai tarde !! #CalaBocaGentilli  #EleNao  #HaddadéLula  #HaddadPresidente,http://pbs.twimg.com/profile_images/987842089105977344/O_IkEqU8_normal.jpg,https://www.twitter.com/elinalvaferreir/status/1040609520442138624
-27.02321,-49.63869,Approximate (ID 7768656),"Niterói, Brasil",Brazil,BR,und,1536974018,ThaysnevesNeves,#EleNao https://t.co/yErHX8fwJ1,http://pbs.twimg.com/profile_images/911816098164674561/GW8bjPgb_normal.jpg,https://www.twitter.com/thaysnevesneves/status/1040770585603788800
-24.96171,-48.91127,Approximate (ID 7622810),"São Luís, Brazil",Brazil,BR,es,1536966776,coachsandrolima,@ECantanhede Cravando os 2 movimentos ....  Bolsonaro vs Haadad no 2 turno   #EleSim  @filgmartin @JoelAlexandreM @ClauLanz @DecioNeves @allantercalivre @CastroElainy @MajorVitorHugo @Tarik_mohad @CrisMenshova @teresinhalopes @jeffs_araujo35 @kellymatos https://t.co/a0uN3mqIZw,http://pbs.twimg.com/profile_images/982836530812280833/j8NJQDyc_normal.jpg,https://www.twitter.com/coachsandrolima/status/1040740210013876224
-8.05,-34.86667,Approximate (ID 11525626),"Recife, Brazil",Brazil,BR,und,1536939434,Gloriamed1961,@EuDouglasBr #elesim  #MulheresComBolsonaro,http://pbs.twimg.com/profile_images/1039661279345102849/E3ue43ES_normal.jpg,https://www.twitter.com/gloriamed1961/status/1040625528666050562
-24.96171,-48.91127,Approximate (ID 7622810),"São Luís, Brazil",Brazil,BR,und,1536891770,halcii,#EleSim #Bolsonaro #BolsonaroEleito1ºlugar #Bolsonaro17 #BolsonaroEleitoPrimeiroTurno # https://t.co/mOP3Eh6yOf,http://pbs.twimg.com/profile_images/831190572970962945/FbaxhZV5_normal.jpg,https://www.twitter.com/halcii/status/1040425610349293568
-10.98232,-37.10333,Approximate (ID 6320682),"Aracaju, Brazil",Brazil,BR,und,1536906038,satan_bae,#EleNao https://t.co/wd7DUnyn8s,http://pbs.twimg.com/profile_images/985365409758105601/fIin6j6k_normal.jpg,https://www.twitter.com/satan_bae/status/1040485456792768512
-9.73244,-36.77547,Approximate (ID 8437456),"Arapiraca, Brasil",Brazil,BR,und,1536967845,paulamontalvao,#EleNÃO,http://pbs.twimg.com/profile_images/1013206715272237056/Hls5M75L_normal.jpg,https://www.twitter.com/paulamontalvao/status/1040744693024403456
-23.5075,-49.8887,Approximate (ID 7776886),"Chapada, Brasil",Brazil,BR,und,1536876905,_dinziin,#eleNao,http://pbs.twimg.com/profile_images/990268619652202496/gEFnr-wm_normal.jpg,https://www.twitter.com/_dinziin/status/1040363261978394624
-12.97177,-38.50811,Approximate (ID 6321026),"Salvador, Brazil",Brazil,BR,es,1536878676,PattyGirlBrazil,Ele NUNCA! #EleNão,http://pbs.twimg.com/profile_images/863242380983533568/u3HxchSU_normal.jpg,https://www.twitter.com/pattygirlbrazil/status/1040370690833244161
-22.90243,-43.17236,Approximate (ID 11525646),"Rio de Janeiro, Brazil",Brazil,BR,pt,1536887531,95limaluan,As mulheres vão salvar o Brasil!#EleNao,http://pbs.twimg.com/profile_images/887899890264797184/tkn7ghpV_normal.jpg,https://www.twitter.com/95limaluan/status/1040407831093149696
-23.61155,-46.7827,Approximate (ID 6322605),"Taboão da Serra, Brasil",Brazil,BR,es,1536972950,RosannaBlessed,Vamos subir as hastag #FicaaDica  #EleSim #BolsonaroSim #MulheresComBolsonaro #MulheresVotamSimEmBolsonaro #BolsonaroPresidente #Bolsonaro2018  #Bolsonaro17 #Bolsonaro  @DeiaOrtiz https://t.co/JxbLYAeauv,http://pbs.twimg.com/profile_images/513005656777826304/hip02AX2_normal.jpeg,https://www.twitter.com/rosannablessed/status/1040766105961287680
-22.90243,-43.17236,Approximate (ID 11525646),"Rio de Janeiro, Brazil",Brazil,BR,und,1536961778,Carol_Bolsonaro,#elesim #bolsonaro17,http://pbs.twimg.com/profile_images/1040373593375498241/J0wA7oAg_normal.jpg,https://www.twitter.com/carol_bolsonaro/status/1040719247717097472
-22.51983,-44.07904,Approximate (ID 6322084),"Volta Redonda, Brasil",Brazil,BR,pt,1536887639,verasenra_lucia,@AraciPatriota #EleNao respeita mesmo alem de tudo e cangaceiro,http://pbs.twimg.com/profile_images/714434828838559744/sOVPQWqo_normal.jpg,https://www.twitter.com/verasenra_lucia/status/1040408282412802048
-20.76269,-55.73052,Approximate (ID 6323720),"Anastácio, Brasil",Brazil,BR,pt,1536967162,Kamillaprado,A situação com bozo é tão grave q  fulano: vou votar no Álvaro Dias eu: lindíssimo eu tbm beltrano: vou votar no Meireles eu: maravilhoso eu tbm ciclano: vou votar na Marina eu: nossa eu tbm  O importante é ñ votar no bozo #EleNao,http://pbs.twimg.com/profile_images/1015328270374465537/-hekOt7c_normal.jpg,https://www.twitter.com/kamillaprado/status/1040741828511916032
-1.27573,-48.48372,Approximate (ID 8602081),"Brasília, Brazil",Brazil,BR,pt,1536942760,Pattyy_Ribeiro,@saritacoelho @marinaalvarezfn @shiynzato COPIEM E COLEM: #elesim #bolsonaro2018 #bolsonaro2019 #Bolsonaro17 #Bolsonaro #BolsonaroPresidente #Bolsonaro2018EuVoto #B17 #FechadoComBolsonaro #JairBolsonaro #BolsonaroPresidente2018 #Brasil17 #BolsonaroPresidente17 #MulheresComBolsonaro #SegueOLiderBolsonaro #BolsonaroEleito,http://pbs.twimg.com/profile_images/1039604466645757955/SXOlF72d_normal.jpg,https://www.twitter.com/pattyy_ribeiro/status/1040639477948051463
-23.55339,-46.84852,Approximate (ID 6322185),"Carapicuíba, Brasil",Brazil,BR,pt,1536882112,almoliv_wilton,Bolsonaro presidente? Meu c*! #FechoComCiro #EleNao,http://pbs.twimg.com/profile_images/1011718150264623112/RVlXOC2y_normal.jpg,https://www.twitter.com/almoliv_wilton/status/1040385100372955136
-23.49579,-47.45956,Approximate (ID 6322598),"Sorocaba, Brasil",Brazil,BR,und,1536971468,edicristina33,@AVENAoficial #Bolsonaro 17 #Elesim,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://www.twitter.com/edicristina33/status/1040759889260371968
-23.39799,-50.15877,Approximate (ID 8307423),"Ribeirão Bonito, Brasil",Brazil,BR,und,1536891598,netoflora,#EleNao,http://pbs.twimg.com/profile_images/723220028200505344/tdZmB6-b_normal.jpg,https://www.twitter.com/netoflora/status/1040424891235807233
-25.50395,-49.29082,Approximate (ID 6322752),"Curitiba, Brazil",Brazil,BR,pt,1536891283,WanisaTrova,"@Troyedelharris @AllanAzere Pior cego é o doutrinado, maria vai com as outras pq não consegue ter idéia própria #ELESIM",http://pbs.twimg.com/profile_images/813927390170771456/VCiRVnyI_normal.jpg,https://www.twitter.com/wanisatrova/status/1040423569593917440
-10.98232,-37.10333,Approximate (ID 6320682),"Aracaju, Brazil",Brazil,BR,pt,1536882607,valter_jornal,"Viva as mulheres! Viva a força feminina! Viva as gays, as POC! Viva todas! #BolsonaroNão #eleNAO https://t.co/Y24baSj1c2",http://pbs.twimg.com/profile_images/1004909015162335232/UI-duSbZ_normal.jpg,https://www.twitter.com/valter_jornal/status/1040387177937559554
0.04283,-68.48036,Approximate (ID 9255305),"Sao Paulo, Brazil",Brazil,BR,pt,1536893427,djeiroupi,"#EleNao é digno do meu voto. Não depois de ter homenageado um torturador da ditadura militar, de ter dito á uma mulher ""não te estupro porque você não merece"", depois de dizer que seus filhos não se casariam com negras pq foram educados, não depois de ter sido homofóbico.",http://pbs.twimg.com/profile_images/1036089118051250176/735-Etpo_normal.jpg,https://www.twitter.com/djeiroupi/status/1040432559015047169
-25.45309,-54.55235,Approximate (ID 6322777),"Foz do Iguaçu, Brasil",Brazil,BR,und,1536934494,CoutoValdenir,@soumulhervoto17 #EleSim,http://pbs.twimg.com/profile_images/1040468379885285376/vwmgO9Yc_normal.jpg,https://www.twitter.com/coutovaldenir/status/1040604807214579714
-16.64019,-49.25993,Approximate (ID 6323974),"Goiânia, Brazil",Brazil,BR,pt,1536887742,eumarinagomez,@LucasFariasCost @RuteBandeira Só se for na sua imaginação  #EleNao,http://pbs.twimg.com/profile_images/1021220039796674560/Z4qjFZhg_normal.jpg,https://www.twitter.com/eumarinagomez/status/1040408718276546561
-21.95443,-50.53493,Approximate (ID 6322632),"Tupã, Brasil",Brazil,BR,pt,1536965604,Jana_Ricci,Mulheres Unidas contra o fascista!! #EleNao #UnidasContraoCoiso,http://pbs.twimg.com/profile_images/814586047199932419/u5HGK1KU_normal.jpg,https://www.twitter.com/jana_ricci/status/1040735292561543168
-22.4874,-42.71146,Approximate (ID 6322011),"Cachoeiras de Macacu, Brasil",Brazil,BR,und,1536947465,lu_fsl,#EleSim 🇧🇷😎🌷 https://t.co/sM5Z8crm2c,http://pbs.twimg.com/profile_images/1035226714308263937/cTiPwDSF_normal.jpg,https://www.twitter.com/lu_fsl/status/1040659213431783424
-3.7286,-38.65677,Approximate (ID 6320055),"Caucaia, Brasil",Brazil,BR,und,1536966790,psiquewat,#mucb #ondaroxa #EleNao ... 🙋🏽‍♀️ #EsquerdistasSeguemEsquerdistas https://t.co/OKB7tZ8cTz,http://pbs.twimg.com/profile_images/895342407465799687/mdMde_P8_normal.jpg,https://www.twitter.com/psiquewat/status/1040740266641121283
-24.73518,-53.82059,Approximate (ID 6323019),"Toledo, Brasil",Brazil,BR,pt,1536877993,patty_bonifacio,"Sim eu vou tuitar à noite toda contra ele, só pra subir a tag #EleNao #mulheresunidas",http://pbs.twimg.com/profile_images/1022290341171482624/MMgJ361u_normal.jpg,https://www.twitter.com/patty_bonifacio/status/1040367825490272257
-20.06957,-43.89094,Approximate (ID 6321602),"Nova Lima, Brasil",Brazil,BR,pt,1536877293,LunaArajo,"#EleNao eita marqueteiro da porra! Usou uma onda de descontentamento para criar essa figura exdrúxula que só sabe ser machista, desumano e orgulhoso!",http://pbs.twimg.com/profile_images/680570734364733440/w2HhbjjU_normal.jpg,https://www.twitter.com/lunaarajo/status/1040364891691986944
-16.64019,-49.25993,Approximate (ID 6323974),"Goiânia, Brazil",Brazil,BR,und,1536915891,VBareicha,#elenão https://t.co/evVZSO8ecv,http://pbs.twimg.com/profile_images/1028598978491949057/3IZeqcyS_normal.jpg,https://www.twitter.com/vbareicha/status/1040526780073996290
-22.90243,-43.17236,Approximate (ID 11525646),"Rio de Janeiro, Brazil",Brazil,BR,und,1536919000,romiranda2,@lolaescreva #eleNÃO,http://pbs.twimg.com/profile_images/961404624279359488/y-gcByT-_normal.jpg,https://www.twitter.com/romiranda2/status/1040539820727169024
-9.57135,-35.68994,Approximate (ID 6320645),"Maceió, Brazil",Brazil,BR,pt,1536914604,Eniratac,Aquele lanchinho opressor na mochila dos pequenos #EleSim https://t.co/9l7jHhBKy8,http://pbs.twimg.com/profile_images/1014868180181946369/cc1ZcXcx_normal.jpg,https://www.twitter.com/eniratac/status/1040521383749533696
-27.02321,-49.63869,Approximate (ID 7768656),"Niterói, Brasil",Brazil,BR,pt,1536881686,alan05210,"Por nós , pelo Brasil  #EleNao",http://pbs.twimg.com/profile_images/1039846100822368256/TfT5KNmB_normal.jpg,https://www.twitter.com/alan05210/status/1040383314446753795
-22.90243,-43.17236,Approximate (ID 11525646),"Rio de Janeiro, Brazil",Brazil,BR,und,1536877132,profmayrabastos,#elenao https://t.co/fjIj4Tw0Gq,http://pbs.twimg.com/profile_images/658734596520091648/sJsxGoOI_normal.jpg,https://www.twitter.com/profmayrabastos/status/1040364213326295040
-22.90243,-43.17236,Approximate (ID 11525646),"Rio de Janeiro, Brazil",Brazil,BR,und,1536877449,moniquetorres,#elenao,http://pbs.twimg.com/profile_images/1012127853234835458/5Hi2eVco_normal.jpg,https://www.twitter.com/moniquetorres/status/1040365543214276609
-8.02719,-34.88668,Approximate (ID 8603470),"Campo Grande, Brazil",Brazil,BR,und,1536890080,ywoiciek,#MulheresComBolsonaro  #EleSim   #EuVotoJB17 https://t.co/6UvIvTZliw,http://pbs.twimg.com/profile_images/835560632246120449/Zaw7QSeC_normal.jpg,https://www.twitter.com/ywoiciek/status/1040418522910941185
-22.90243,-43.17236,Approximate (ID 11525646),"Rio de Janeiro, Brazil",Brazil,BR,pt,1536889350,muvanando,#elenao o mundo precisa de informação e educação não de mais violência https://t.co/dbtkATy2mb,http://pbs.twimg.com/profile_images/988613073387782144/ptJUYCYa_normal.jpg,https://www.twitter.com/muvanando/status/1040415462692188160
-25.7015,-49.9799,Approximate (ID 7699778),"Campinas, Brasil",Brazil,BR,und,1536892166,profpalma,#EleSIM https://t.co/cJlBbt0OU7,http://pbs.twimg.com/profile_images/903202832324616192/XyZBnHE1_normal.jpg,https://www.twitter.com/profpalma/status/1040427272346525697
-34.6,-58.45,Approximate (ID 3433955),"Ciudad Autónoma de Buenos Aires, Argentina",Argentina,AR,und,1536876120,nataliapassos_,#eleNÃO!,http://pbs.twimg.com/profile_images/1033918003426021376/JKb2htYn_normal.jpg,https://www.twitter.com/nataliapassos_/status/1040359971123277826
-23.44732,-51.4595,Approximate (ID 6322676),"Arapongas, Brasil",Brazil,BR,und,1536947958,edkanthack,#EleSim https://t.co/ftxdOIDGY2,http://pbs.twimg.com/profile_images/484136698436395009/CrgypSmf_normal.jpeg,https://www.twitter.com/edkanthack/status/1040661278824521728
